N,R,D,GPU,Network,Approach,transfer_NxN,matmul_NxN,matmul_NxN_x_Nx1,matmul_RxN_x_NxN,inverse_NxN,transfer_Nx1,transfer_RxN,addition_NxN,addition_Nx1,addition_RxN,randgen_NxN,randgen_Nx1,decentralized_protocol,total_time
20000,500,10,A100 80GB PCIe,Residential,floating-point,256.03,0.9772772289812565,0.0018710258106390634,0.02340330680211385,1.5771381255239247,0.0428,6.430000000000001,0.011582305034001669,5.791152517000835e-07,0.00030959273378054303,0.012390842568129301,0.012390842568129301,5.80817271336977,1562.6128747547937
20000,500,10,A100 80GB PCIe,Residential,fixed-point,256.03,4.389616552367807,0.03766407693425814,0.11248682936032613,1.5771381255239247,0.0428,6.430000000000001,0.011561956256628036,5.780978128314018e-07,0.0003116416434446971,0.027015084121376275,0.027015084121376275,5.80817271336977,1583.519919385492
20000,500,10,A100 80GB PCIe,Enterprise,floating-point,25.605,0.9772772289812565,0.0018710258106390634,0.02340330680211385,1.5771381255239247,0.00628,0.645,0.011582305034001669,5.791152517000835e-07,0.00030959273378054303,0.012390842568129301,0.012390842568129301,1.5367538674773429,164.11189590890166
20000,500,10,A100 80GB PCIe,Enterprise,fixed-point,25.605,4.389616552367807,0.03766407693425814,0.11248682936032613,1.5771381255239247,0.00628,0.645,0.011561956256628036,5.780978128314018e-07,0.0003116416434446971,0.027015084121376275,0.027015084121376275,1.5367538674773429,185.01894053959967
20000,500,10,A100 80GB PCIe,DataCenter,floating-point,2.5605,0.9772772289812565,0.0018710258106390634,0.02340330680211385,1.5771381255239247,0.000628,0.0645,0.011582305034001669,5.791152517000835e-07,0.00030959273378054303,0.012390842568129301,0.012390842568129301,0.8154776456141413,23.945663687038454
20000,500,10,A100 80GB PCIe,DataCenter,fixed-point,2.5605,4.389616552367807,0.03766407693425814,0.11248682936032613,1.5771381255239247,0.000628,0.0645,0.011561956256628036,5.780978128314018e-07,0.0003116416434446971,0.027015084121376275,0.027015084121376275,0.8154776456141413,44.85270831773644
20000,500,10,H200,Residential,floating-point,256.03,0.3214977949857712,0.0007648859173059464,0.006854732210437457,0.580111797247082,0.0428,6.430000000000001,0.004400888457894325,2.2004442289471627e-07,0.00012956062952677408,0.007216471061110497,0.007216471061110497,5.80817271336977,1557.564060911254
20000,500,10,H200,Residential,fixed-point,256.03,3.0569648382253947,0.02685454487800598,0.08185804386933644,0.580111797247082,0.0428,6.430000000000001,0.0044043709834416704,2.2021854917208353e-07,0.000130398819843928,0.01705764066427946,0.01705764066427946,5.80817271336977,1574.3195293328456
20000,500,10,H200,Enterprise,floating-point,25.605,0.3214977949857712,0.0007648859173059464,0.006854732210437457,0.580111797247082,0.00628,0.645,0.004400888457894325,2.2004442289471627e-07,0.00012956062952677408,0.007216471061110497,0.007216471061110497,1.5367538674773429,159.06308206536195
20000,500,10,H200,Enterprise,fixed-point,25.605,3.0569648382253947,0.02685454487800598,0.08185804386933644,0.580111797247082,0.00628,0.645,0.0044043709834416704,2.2021854917208353e-07,0.000130398819843928,0.01705764066427946,0.01705764066427946,1.5367538674773429,175.8185504869534
20000,500,10,H200,DataCenter,floating-point,2.5605,0.3214977949857712,0.0007648859173059464,0.006854732210437457,0.580111797247082,0.000628,0.0645,0.004400888457894325,2.2004442289471627e-07,0.00012956062952677408,0.007216471061110497,0.007216471061110497,0.8154776456141413,18.89684984349879
20000,500,10,H200,DataCenter,fixed-point,2.5605,3.0569648382253947,0.02685454487800598,0.08185804386933644,0.580111797247082,0.000628,0.0645,0.0044043709834416704,2.2021854917208353e-07,0.000130398819843928,0.01705764066427946,0.01705764066427946,0.8154776456141413,35.65231826509018
20000,500,10,NVIDIA H100,Residential,floating-point,256.03,0.6361650128150359,0.0009809577216704686,0.013325332353512446,1.0003689147764816,0.0428,6.430000000000001,0.005809664726257324,2.904832363128662e-07,0.0001596758762995402,0.00980655588209629,0.00980655588209629,5.80817271336977,1559.911254719867
20000,500,10,NVIDIA H100,Residential,fixed-point,256.03,3.43442657480482,0.029800282791256905,0.09090316668152809,1.0003689147764816,0.0428,6.430000000000001,0.006034870321551959,3.0174351607759796e-07,0.00015848626693089804,0.023280547559261323,0.023280547559261323,5.80817271336977,1577.0752604135807
20000,500,10,NVIDIA H100,Enterprise,floating-point,25.605,0.6361650128150359,0.0009809577216704686,0.013325332353512446,1.0003689147764816,0.00628,0.645,0.005809664726257324,2.904832363128662e-07,0.0001596758762995402,0.00980655588209629,0.00980655588209629,1.5367538674773429,161.41027587397463
20000,500,10,NVIDIA H100,Enterprise,fixed-point,25.605,3.43442657480482,0.029800282791256905,0.09090316668152809,1.0003689147764816,0.00628,0.645,0.006034870321551959,3.0174351607759796e-07,0.00015848626693089804,0.023280547559261323,0.023280547559261323,1.5367538674773429,178.5742815676883
20000,500,10,NVIDIA H100,DataCenter,floating-point,2.5605,0.6361650128150359,0.0009809577216704686,0.013325332353512446,1.0003689147764816,0.000628,0.0645,0.005809664726257324,2.904832363128662e-07,0.0001596758762995402,0.00980655588209629,0.00980655588209629,0.8154776456141413,21.244043652111387
20000,500,10,NVIDIA H100,DataCenter,fixed-point,2.5605,3.43442657480482,0.029800282791256905,0.09090316668152809,1.0003689147764816,0.000628,0.0645,0.006034870321551959,3.0174351607759796e-07,0.00015848626693089804,0.023280547559261323,0.023280547559261323,0.8154776456141413,38.40804934582515
20000,1000,2,A40,Residential,floating-point,256.03,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.0428,12.83,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,13.577380230690473,1816.343890062058
20000,1000,2,A40,Residential,fixed-point,256.03,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.0428,12.83,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,13.577380230690473,1650.1212518206312
20000,1000,2,A40,Enterprise,floating-point,25.605,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.00628,1.285,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,3.5863484144702618,400.60329824583806
20000,1000,2,A40,Enterprise,fixed-point,25.605,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.00628,1.285,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,3.5863484144702618,234.38066000441077
20000,1000,2,A40,DataCenter,floating-point,2.5605,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.000628,0.1285,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,1.9015189585709438,258.3215127899387
20000,1000,2,A40,DataCenter,fixed-point,2.5605,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.000628,0.1285,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,1.9015189585709438,92.09887454851142
20000,1000,2,A100 80GB PCIe,Residential,floating-point,256.03,0.9772772289812565,0.0018710258106390634,0.04862911875049273,1.5771381255239247,0.0428,12.83,0.011582305034001669,5.791152517000835e-07,0.000611660381158193,0.012390842568129301,0.012390842568129301,13.577380230690473,1583.2583638432548
20000,1000,2,A100 80GB PCIe,Residential,fixed-point,256.03,4.389616552367807,0.03766407693425814,0.2247860742112001,1.5771381255239247,0.0428,12.83,0.011561956256628036,5.780978128314018e-07,0.0006000138819217682,0.027015084121376275,0.027015084121376275,13.577380230690473,1604.4266013818426
20000,1000,2,A100 80GB PCIe,Enterprise,floating-point,25.605,0.9772772289812565,0.0018710258106390634,0.04862911875049273,1.5771381255239247,0.00628,1.285,0.011582305034001669,5.791152517000835e-07,0.000611660381158193,0.012390842568129301,0.012390842568129301,3.5863484144702618,167.51777202703445
20000,1000,2,A100 80GB PCIe,Enterprise,fixed-point,25.605,4.389616552367807,0.03766407693425814,0.2247860742112001,1.5771381255239247,0.00628,1.285,0.011561956256628036,5.780978128314018e-07,0.0006000138819217682,0.027015084121376275,0.027015084121376275,3.5863484144702618,188.68600956562216
20000,1000,2,A100 80GB PCIe,DataCenter,floating-point,2.5605,0.9772772289812565,0.0018710258106390634,0.04862911875049273,1.5771381255239247,0.000628,0.1285,0.011582305034001669,5.791152517000835e-07,0.000611660381158193,0.012390842568129301,0.012390842568129301,1.9015189585709438,25.23598657113515
20000,1000,2,A100 80GB PCIe,DataCenter,fixed-point,2.5605,4.389616552367807,0.03766407693425814,0.2247860742112001,1.5771381255239247,0.000628,0.1285,0.011561956256628036,5.780978128314018e-07,0.0006000138819217682,0.027015084121376275,0.027015084121376275,1.9015189585709438,46.40422410972282
20000,1000,2,H200,Residential,floating-point,256.03,0.3214977949857712,0.0007648859173059464,0.013536316653092703,0.580111797247082,0.0428,12.83,0.004400888457894325,2.2004442289471627e-07,0.00024088906745115915,0.007216471061110497,0.007216471061110497,13.577380230690473,1578.153535838779
20000,1000,2,H200,Residential,fixed-point,256.03,3.0569648382253947,0.02685454487800598,0.16349178987244764,0.580111797247082,0.0428,12.83,0.0044043709834416704,2.2021854917208353e-07,0.00024064319829146066,0.01705764066427946,0.01705764066427946,13.577380230690473,1595.1338585769329
20000,1000,2,H200,Enterprise,floating-point,25.605,0.3214977949857712,0.0007648859173059464,0.013536316653092703,0.580111797247082,0.00628,1.285,0.004400888457894325,2.2004442289471627e-07,0.00024088906745115915,0.007216471061110497,0.007216471061110497,3.5863484144702618,162.4129440225587
20000,1000,2,H200,Enterprise,fixed-point,25.605,3.0569648382253947,0.02685454487800598,0.16349178987244764,0.580111797247082,0.00628,1.285,0.0044043709834416704,2.2021854917208353e-07,0.00024064319829146066,0.01705764066427946,0.01705764066427946,3.5863484144702618,179.39326676071252
20000,1000,2,H200,DataCenter,floating-point,2.5605,0.3214977949857712,0.0007648859173059464,0.013536316653092703,0.580111797247082,0.000628,0.1285,0.004400888457894325,2.2004442289471627e-07,0.00024088906745115915,0.007216471061110497,0.007216471061110497,1.9015189585709438,20.131158566659405
20000,1000,2,H200,DataCenter,fixed-point,2.5605,3.0569648382253947,0.02685454487800598,0.16349178987244764,0.580111797247082,0.000628,0.1285,0.0044043709834416704,2.2021854917208353e-07,0.00024064319829146066,0.01705764066427946,0.01705764066427946,1.9015189585709438,37.1114813048132
20000,1000,2,NVIDIA H100,Residential,floating-point,256.03,0.6361650128150359,0.0009809577216704686,0.024198612198233604,1.0003689147764816,0.0428,12.83,0.005809664726257324,2.904832363128662e-07,0.00029075021545092267,0.00980655588209629,0.00980655588209629,13.577380230690473,1580.5133442254005
20000,1000,2,NVIDIA H100,Residential,fixed-point,256.03,3.43442657480482,0.029800282791256905,0.1813125368207693,1.0003689147764816,0.0428,12.83,0.006034870321551959,3.0174351607759796e-07,0.00028973134855429333,0.023280547559261323,0.023280547559261323,13.577380230690473,1597.9159585314826
20000,1000,2,NVIDIA H100,Enterprise,floating-point,25.605,0.6361650128150359,0.0009809577216704686,0.024198612198233604,1.0003689147764816,0.00628,1.285,0.005809664726257324,2.904832363128662e-07,0.00029075021545092267,0.00980655588209629,0.00980655588209629,3.5863484144702618,164.77275240918001
20000,1000,2,NVIDIA H100,Enterprise,fixed-point,25.605,3.43442657480482,0.029800282791256905,0.1813125368207693,1.0003689147764816,0.00628,1.285,0.006034870321551959,3.0174351607759796e-07,0.00028973134855429333,0.023280547559261323,0.023280547559261323,3.5863484144702618,182.17536671526224
20000,1000,2,NVIDIA H100,DataCenter,floating-point,2.5605,0.6361650128150359,0.0009809577216704686,0.024198612198233604,1.0003689147764816,0.000628,0.1285,0.005809664726257324,2.904832363128662e-07,0.00029075021545092267,0.00980655588209629,0.00980655588209629,1.9015189585709438,22.490966953280655
20000,1000,2,NVIDIA H100,DataCenter,fixed-point,2.5605,3.43442657480482,0.029800282791256905,0.1813125368207693,1.0003689147764816,0.000628,0.1285,0.006034870321551959,3.0174351607759796e-07,0.00028973134855429333,0.023280547559261323,0.023280547559261323,1.9015189585709438,39.89358125936292
20000,1000,3,A40,Residential,floating-point,256.03,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.0428,12.83,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,10.77090707208799,1813.5374169034556
20000,1000,3,A40,Residential,fixed-point,256.03,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.0428,12.83,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,10.77090707208799,1647.3147786620286
20000,1000,3,A40,Enterprise,floating-point,25.605,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.00628,1.285,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,2.845042625607081,399.86199245697486
20000,1000,3,A40,Enterprise,fixed-point,25.605,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.00628,1.285,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,2.845042625607081,233.63935421554757
20000,1000,3,A40,DataCenter,floating-point,2.5605,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.000628,0.1285,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,1.5084709752979797,257.9284648066657
20000,1000,3,A40,DataCenter,fixed-point,2.5605,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.000628,0.1285,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,1.5084709752979797,91.70582656523845
20000,1000,3,A100 80GB PCIe,Residential,floating-point,256.03,0.9772772289812565,0.0018710258106390634,0.04862911875049273,1.5771381255239247,0.0428,12.83,0.011582305034001669,5.791152517000835e-07,0.000611660381158193,0.012390842568129301,0.012390842568129301,10.77090707208799,1580.4518906846522
20000,1000,3,A100 80GB PCIe,Residential,fixed-point,256.03,4.389616552367807,0.03766407693425814,0.2247860742112001,1.5771381255239247,0.0428,12.83,0.011561956256628036,5.780978128314018e-07,0.0006000138819217682,0.027015084121376275,0.027015084121376275,10.77090707208799,1601.62012822324
20000,1000,3,A100 80GB PCIe,Enterprise,floating-point,25.605,0.9772772289812565,0.0018710258106390634,0.04862911875049273,1.5771381255239247,0.00628,1.285,0.011582305034001669,5.791152517000835e-07,0.000611660381158193,0.012390842568129301,0.012390842568129301,2.845042625607081,166.77646623817128
20000,1000,3,A100 80GB PCIe,Enterprise,fixed-point,25.605,4.389616552367807,0.03766407693425814,0.2247860742112001,1.5771381255239247,0.00628,1.285,0.011561956256628036,5.780978128314018e-07,0.0006000138819217682,0.027015084121376275,0.027015084121376275,2.845042625607081,187.94470377675898
20000,1000,3,A100 80GB PCIe,DataCenter,floating-point,2.5605,0.9772772289812565,0.0018710258106390634,0.04862911875049273,1.5771381255239247,0.000628,0.1285,0.011582305034001669,5.791152517000835e-07,0.000611660381158193,0.012390842568129301,0.012390842568129301,1.5084709752979797,24.842938587862186
20000,1000,3,A100 80GB PCIe,DataCenter,fixed-point,2.5605,4.389616552367807,0.03766407693425814,0.2247860742112001,1.5771381255239247,0.000628,0.1285,0.011561956256628036,5.780978128314018e-07,0.0006000138819217682,0.027015084121376275,0.027015084121376275,1.5084709752979797,46.011176126449854
20000,1000,3,H200,Residential,floating-point,256.03,0.3214977949857712,0.0007648859173059464,0.013536316653092703,0.580111797247082,0.0428,12.83,0.004400888457894325,2.2004442289471627e-07,0.00024088906745115915,0.007216471061110497,0.007216471061110497,10.77090707208799,1575.3470626801764
20000,1000,3,H200,Residential,fixed-point,256.03,3.0569648382253947,0.02685454487800598,0.16349178987244764,0.580111797247082,0.0428,12.83,0.0044043709834416704,2.2021854917208353e-07,0.00024064319829146066,0.01705764066427946,0.01705764066427946,10.77090707208799,1592.3273854183303
20000,1000,3,H200,Enterprise,floating-point,25.605,0.3214977949857712,0.0007648859173059464,0.013536316653092703,0.580111797247082,0.00628,1.285,0.004400888457894325,2.2004442289471627e-07,0.00024088906745115915,0.007216471061110497,0.007216471061110497,2.845042625607081,161.67163823369552
20000,1000,3,H200,Enterprise,fixed-point,25.605,3.0569648382253947,0.02685454487800598,0.16349178987244764,0.580111797247082,0.00628,1.285,0.0044043709834416704,2.2021854917208353e-07,0.00024064319829146066,0.01705764066427946,0.01705764066427946,2.845042625607081,178.65196097184938
20000,1000,3,H200,DataCenter,floating-point,2.5605,0.3214977949857712,0.0007648859173059464,0.013536316653092703,0.580111797247082,0.000628,0.1285,0.004400888457894325,2.2004442289471627e-07,0.00024088906745115915,0.007216471061110497,0.007216471061110497,1.5084709752979797,19.73811058338644
20000,1000,3,H200,DataCenter,fixed-point,2.5605,3.0569648382253947,0.02685454487800598,0.16349178987244764,0.580111797247082,0.000628,0.1285,0.0044043709834416704,2.2021854917208353e-07,0.00024064319829146066,0.01705764066427946,0.01705764066427946,1.5084709752979797,36.71843332154024
20000,1000,3,NVIDIA H100,Residential,floating-point,256.03,0.6361650128150359,0.0009809577216704686,0.024198612198233604,1.0003689147764816,0.0428,12.83,0.005809664726257324,2.904832363128662e-07,0.00029075021545092267,0.00980655588209629,0.00980655588209629,10.77090707208799,1577.706871066798
20000,1000,3,NVIDIA H100,Residential,fixed-point,256.03,3.43442657480482,0.029800282791256905,0.1813125368207693,1.0003689147764816,0.0428,12.83,0.006034870321551959,3.0174351607759796e-07,0.00028973134855429333,0.023280547559261323,0.023280547559261323,10.77090707208799,1595.10948537288
20000,1000,3,NVIDIA H100,Enterprise,floating-point,25.605,0.6361650128150359,0.0009809577216704686,0.024198612198233604,1.0003689147764816,0.00628,1.285,0.005809664726257324,2.904832363128662e-07,0.00029075021545092267,0.00980655588209629,0.00980655588209629,2.845042625607081,164.03144662031684
20000,1000,3,NVIDIA H100,Enterprise,fixed-point,25.605,3.43442657480482,0.029800282791256905,0.1813125368207693,1.0003689147764816,0.00628,1.285,0.006034870321551959,3.0174351607759796e-07,0.00028973134855429333,0.023280547559261323,0.023280547559261323,2.845042625607081,181.43406092639904
20000,1000,3,NVIDIA H100,DataCenter,floating-point,2.5605,0.6361650128150359,0.0009809577216704686,0.024198612198233604,1.0003689147764816,0.000628,0.1285,0.005809664726257324,2.904832363128662e-07,0.00029075021545092267,0.00980655588209629,0.00980655588209629,1.5084709752979797,22.09791897000769
20000,1000,3,NVIDIA H100,DataCenter,fixed-point,2.5605,3.43442657480482,0.029800282791256905,0.1813125368207693,1.0003689147764816,0.000628,0.1285,0.006034870321551959,3.0174351607759796e-07,0.00028973134855429333,0.023280547559261323,0.023280547559261323,1.5084709752979797,39.50053327608995
20000,1000,4,A40,Residential,floating-point,256.03,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.0428,12.83,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,9.249118675841421,1812.015628507209
20000,1000,4,A40,Residential,fixed-point,256.03,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.0428,12.83,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,9.249118675841421,1645.792990265782
20000,1000,4,A40,Enterprise,floating-point,25.605,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.00628,1.285,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,2.4430752865985172,399.46002511796627
20000,1000,4,A40,Enterprise,fixed-point,25.605,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.00628,1.285,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,2.4430752865985172,233.23738687653903
20000,1000,4,A40,DataCenter,floating-point,2.5605,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.000628,0.1285,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,1.2953437418236498,257.7153375731914
20000,1000,4,A40,DataCenter,fixed-point,2.5605,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.000628,0.1285,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,1.2953437418236498,91.49269933176413
20000,1000,4,A100 80GB PCIe,Residential,floating-point,256.03,0.9772772289812565,0.0018710258106390634,0.04862911875049273,1.5771381255239247,0.0428,12.83,0.011582305034001669,5.791152517000835e-07,0.000611660381158193,0.012390842568129301,0.012390842568129301,9.249118675841421,1578.9301022884056
20000,1000,4,A100 80GB PCIe,Residential,fixed-point,256.03,4.389616552367807,0.03766407693425814,0.2247860742112001,1.5771381255239247,0.0428,12.83,0.011561956256628036,5.780978128314018e-07,0.0006000138819217682,0.027015084121376275,0.027015084121376275,9.249118675841421,1600.0983398269934
20000,1000,4,A100 80GB PCIe,Enterprise,floating-point,25.605,0.9772772289812565,0.0018710258106390634,0.04862911875049273,1.5771381255239247,0.00628,1.285,0.011582305034001669,5.791152517000835e-07,0.000611660381158193,0.012390842568129301,0.012390842568129301,2.4430752865985172,166.37449889916272
20000,1000,4,A100 80GB PCIe,Enterprise,fixed-point,25.605,4.389616552367807,0.03766407693425814,0.2247860742112001,1.5771381255239247,0.00628,1.285,0.011561956256628036,5.780978128314018e-07,0.0006000138819217682,0.027015084121376275,0.027015084121376275,2.4430752865985172,187.54273643775042
20000,1000,4,A100 80GB PCIe,DataCenter,floating-point,2.5605,0.9772772289812565,0.0018710258106390634,0.04862911875049273,1.5771381255239247,0.000628,0.1285,0.011582305034001669,5.791152517000835e-07,0.000611660381158193,0.012390842568129301,0.012390842568129301,1.2953437418236498,24.62981135438786
20000,1000,4,A100 80GB PCIe,DataCenter,fixed-point,2.5605,4.389616552367807,0.03766407693425814,0.2247860742112001,1.5771381255239247,0.000628,0.1285,0.011561956256628036,5.780978128314018e-07,0.0006000138819217682,0.027015084121376275,0.027015084121376275,1.2953437418236498,45.79804889297553
20000,1000,4,H200,Residential,floating-point,256.03,0.3214977949857712,0.0007648859173059464,0.013536316653092703,0.580111797247082,0.0428,12.83,0.004400888457894325,2.2004442289471627e-07,0.00024088906745115915,0.007216471061110497,0.007216471061110497,9.249118675841421,1573.8252742839297
20000,1000,4,H200,Residential,fixed-point,256.03,3.0569648382253947,0.02685454487800598,0.16349178987244764,0.580111797247082,0.0428,12.83,0.0044043709834416704,2.2021854917208353e-07,0.00024064319829146066,0.01705764066427946,0.01705764066427946,9.249118675841421,1590.8055970220837
20000,1000,4,H200,Enterprise,floating-point,25.605,0.3214977949857712,0.0007648859173059464,0.013536316653092703,0.580111797247082,0.00628,1.285,0.004400888457894325,2.2004442289471627e-07,0.00024088906745115915,0.007216471061110497,0.007216471061110497,2.4430752865985172,161.26967089468695
20000,1000,4,H200,Enterprise,fixed-point,25.605,3.0569648382253947,0.02685454487800598,0.16349178987244764,0.580111797247082,0.00628,1.285,0.0044043709834416704,2.2021854917208353e-07,0.00024064319829146066,0.01705764066427946,0.01705764066427946,2.4430752865985172,178.24999363284078
20000,1000,4,H200,DataCenter,floating-point,2.5605,0.3214977949857712,0.0007648859173059464,0.013536316653092703,0.580111797247082,0.000628,0.1285,0.004400888457894325,2.2004442289471627e-07,0.00024088906745115915,0.007216471061110497,0.007216471061110497,1.2953437418236498,19.524983349912112
20000,1000,4,H200,DataCenter,fixed-point,2.5605,3.0569648382253947,0.02685454487800598,0.16349178987244764,0.580111797247082,0.000628,0.1285,0.0044043709834416704,2.2021854917208353e-07,0.00024064319829146066,0.01705764066427946,0.01705764066427946,1.2953437418236498,36.505306088065915
20000,1000,4,NVIDIA H100,Residential,floating-point,256.03,0.6361650128150359,0.0009809577216704686,0.024198612198233604,1.0003689147764816,0.0428,12.83,0.005809664726257324,2.904832363128662e-07,0.00029075021545092267,0.00980655588209629,0.00980655588209629,9.249118675841421,1576.1850826705513
20000,1000,4,NVIDIA H100,Residential,fixed-point,256.03,3.43442657480482,0.029800282791256905,0.1813125368207693,1.0003689147764816,0.0428,12.83,0.006034870321551959,3.0174351607759796e-07,0.00028973134855429333,0.023280547559261323,0.023280547559261323,9.249118675841421,1593.5876969766334
20000,1000,4,NVIDIA H100,Enterprise,floating-point,25.605,0.6361650128150359,0.0009809577216704686,0.024198612198233604,1.0003689147764816,0.00628,1.285,0.005809664726257324,2.904832363128662e-07,0.00029075021545092267,0.00980655588209629,0.00980655588209629,2.4430752865985172,163.62947928130828
20000,1000,4,NVIDIA H100,Enterprise,fixed-point,25.605,3.43442657480482,0.029800282791256905,0.1813125368207693,1.0003689147764816,0.00628,1.285,0.006034870321551959,3.0174351607759796e-07,0.00028973134855429333,0.023280547559261323,0.023280547559261323,2.4430752865985172,181.0320935873905
20000,1000,4,NVIDIA H100,DataCenter,floating-point,2.5605,0.6361650128150359,0.0009809577216704686,0.024198612198233604,1.0003689147764816,0.000628,0.1285,0.005809664726257324,2.904832363128662e-07,0.00029075021545092267,0.00980655588209629,0.00980655588209629,1.2953437418236498,21.88479173653336
20000,1000,4,NVIDIA H100,DataCenter,fixed-point,2.5605,3.43442657480482,0.029800282791256905,0.1813125368207693,1.0003689147764816,0.000628,0.1285,0.006034870321551959,3.0174351607759796e-07,0.00028973134855429333,0.023280547559261323,0.023280547559261323,1.2953437418236498,39.28740604261563
20000,1000,5,A40,Residential,floating-point,256.03,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.0428,12.83,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,8.244593596055665,1811.0111034274232
20000,1000,5,A40,Residential,fixed-point,256.03,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.0428,12.83,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,8.244593596055665,1644.7884651859963
20000,1000,5,A40,Enterprise,floating-point,25.605,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.00628,1.285,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,2.1777386114833903,399.19468844285115
20000,1000,5,A40,Enterprise,fixed-point,25.605,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.00628,1.285,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,2.1777386114833903,232.9720502014239
20000,1000,5,A40,DataCenter,floating-point,2.5605,31.97738289367408,0.0053920844104140995,1.638868734613061,43.694474537111816,0.000628,0.1285,0.035125390999019145,1.7562695499509573e-06,0.0018344263895414769,0.023032690957188608,0.023032690957188608,1.1546594970637556,257.5746533284315
20000,1000,5,A40,DataCenter,fixed-point,2.5605,4.912624790892005,0.03238991020480171,0.23934609279967844,43.694474537111816,0.000628,0.1285,0.03365967761492357,1.6829838807461786e-06,0.0016958347987383604,0.09617179930210114,0.09617179930210114,1.1546594970637556,91.35201508700422
20000,1000,5,A100 80GB PCIe,Residential,floating-point,256.03,0.9772772289812565,0.0018710258106390634,0.04862911875049273,1.5771381255239247,0.0428,12.83,0.011582305034001669,5.791152517000835e-07,0.000611660381158193,0.012390842568129301,0.012390842568129301,8.244593596055665,1577.9255772086199
20000,1000,5,A100 80GB PCIe,Residential,fixed-point,256.03,4.389616552367807,0.03766407693425814,0.2247860742112001,1.5771381255239247,0.0428,12.83,0.011561956256628036,5.780978128314018e-07,0.0006000138819217682,0.027015084121376275,0.027015084121376275,8.244593596055665,1599.0938147472077
20000,1000,5,A100 80GB PCIe,Enterprise,floating-point,25.605,0.9772772289812565,0.0018710258106390634,0.04862911875049273,1.5771381255239247,0.00628,1.285,0.011582305034001669,5.791152517000835e-07,0.000611660381158193,0.012390842568129301,0.012390842568129301,2.1777386114833903,166.1091622240476
